Time,Air Temperature ,Azimuth Angle ,Cloud Opacity,Dew Point Temperature ,DHI (Diffuse Horizontal Irradiance) ,DNI (Direct Normal Irradiance) ,GHI (Global Horizontal Irradiance) ,GTI (Fixed Tilt Irradiance) W/m²,GTI (Tracking Tilt Irradiance),Precipitable Water ,Relative Humidity ,Snow Depth ,Surface Pressure ,Wind Direction at 10m ,Wind Speed at 10m ,Zenith Angle ,P_actual
2021/12/03 23:00,-4.17,86.01,0,-18.33,0,0,0,0,0,3.06,37.15,0,779.99,150.94,1.41,134.21,0
2021/12/03 23:15,-4.18,86.7,0,-16.55,0,0,0,0,0,3.08,37.33,0,896.51,134.07,1.47,124.83,0
2021/12/03 23:30,-4.75,87.23,0,-18.6,0,0,0,0,0,3.08,34.37,0,861.83,164.47,1.72,134.16,0
2021/12/03 23:45,-4.68,73.58,0,-18.17,0,0,0,0,0,3.25,33.87,0,814.47,152.46,1.66,129.85,0
2021/12/04 00:00,-5.44,77.61,0,-17.38,0,0,0,0,0,3.44,34.81,0,803.58,168.39,2.16,149.71,0
2021/12/04 00:15,-4.99,79.26,0,-19.27,0,0,0,0,0,3.53,38.89,0,820.27,154.59,2.28,132.82,0
2021/12/04 00:30,-5.17,72.73,0,-17.9,0,0,0,0,0,2.97,34.72,0,811.81,170.41,2.02,134.3,0
2021/12/04 00:45,-5.24,66.31,0,-19.01,0,0,0,0,0,3.07,39.92,0,870.34,173.77,2.42,138.26,0
2021/12/04 01:00,-6.27,62.45,0,-16.28,0,0,0,0,0,3.38,34.88,0,872.61,159.16,2.48,139.45,0
2021/12/04 01:15,-6.58,58.06,0,-16.19,0,0,0,0,0,3.19,37.05,0,908.71,171.33,2.61,155.39,0
2021/12/04 01:30,-6.01,52.25,0,-19.27,0,0,0,0,0,3.33,42.76,0,841.44,166.5,2.42,150.08,0
2021/12/04 01:45,-6.41,45.93,0,-19.18,0,0,0,0,0,3.56,42.47,0,914.29,177.71,2.76,154.51,0
2021/12/04 02:00,-5.94,31.73,0,-18.28,0,0,0,0,0,3.27,43.31,0,916.04,165.44,2.8,168.88,0
2021/12/04 02:15,-6.9,24.88,0,-18.7,0,0,0,0,0,3.36,38.12,0,785.37,170.48,2.63,174.63,0
2021/12/04 02:30,-6.54,15.75,0,-19.46,0,0,0,0,0,3.36,36.6,0,763.23,182.67,2.73,156.01,0
2021/12/04 02:45,-7.75,5.14,0,-17.62,0,0,0,0,0,3.08,41.78,0,800.54,181.88,2.68,166.7,0
2021/12/04 03:00,-7.28,-4.86,0,-17.73,0,0,0,0,0,3.12,44.33,0,832.29,167.06,2.97,163.13,0
2021/12/04 03:15,-6.68,-13.57,0,-16.72,0,0,0,0,0,3,41.62,0,875.07,160.34,3.04,156.31,0
2021/12/04 03:30,-8.05,-23,0,-18.46,0,0,0,0,0,3.54,39.29,0,840.22,165.09,2.96,150.34,0
2021/12/04 03:45,-8.25,-33.87,0,-18.82,0,0,0,0,0,3.31,45.76,0,840.89,156.27,3.08,151.87,0
2021/12/04 04:00,-7.08,-40.51,0,-17.47,0,0,0,0,0,3.36,38.1,0,922.18,167.14,3.14,148.81,0
2021/12/04 04:15,-8,-52.22,0,-18.51,0,0,0,0,0,3.56,42.46,0,845.64,170.57,3.09,144.14,0
2021/12/04 04:30,-7.81,-52.03,0,-19.64,0,0,0,0,0,3.26,42.58,0,763.26,180.04,3.16,146,0
2021/12/04 04:45,-8.03,-59.05,0,-20.57,0,0,0,0,0,3.16,40.76,0,906.37,150.5,2.99,143.03,0
2021/12/04 05:00,-7.78,-71.31,0,-20.44,0,0,0,0,0,3.69,41.69,0,924.62,156.26,3.2,133.45,0
2021/12/04 05:15,-7.67,-71.38,0,-17.63,0,0,0,0,0,3.44,45.59,0,820.84,166.98,3.44,153.36,0
2021/12/04 05:30,-7.52,-72.48,0,-19.51,0,0,0,0,0,3.69,42.94,0,869.86,151.25,3.17,150.96,0
2021/12/04 05:45,-7.51,-72.32,0,-17.44,0,0,0,0,0,3.22,45.63,0,785.34,178.57,3.38,136.8,0
2021/12/04 06:00,-8.08,-76.68,0,-19.99,0,0,0,0,0,3.21,44.42,0,915.7,177.82,3.39,128.15,0
2021/12/04 06:15,-8.38,-75.95,0,-19.86,0,0,0,0,0,3.73,38.27,0,841.18,147.76,3.53,123.88,0
2021/12/04 06:30,-9.35,-79.47,0,-19.35,0,0,0,0,0,3.63,38.92,0,822.96,148.65,3.75,140.72,0
2021/12/04 06:45,-8.64,-82.21,0,-17.72,0,0,0,0,0,3.79,43.28,0,808.04,156.76,4.05,117.05,0
2021/12/04 07:00,-8.26,-97.29,0,-20.52,0,0,0,0,0,3.28,43.89,0,835.47,148.64,3.74,120.77,0
2021/12/04 07:15,-8.54,-88.31,0,-18.64,0,0,0,0,0,3.32,42.33,0,875.86,155.59,3.59,118.21,0
2021/12/04 07:30,-8.51,-96.76,0,-18.79,0,0,0,0,0,3.28,47.54,0,863.62,177.42,3.92,131.31,0
2021/12/04 07:45,-9.05,-104.13,0,-20.78,0,0,0,0,0,3.8,43.5,0,766.27,146.88,4.05,113.98,0
2021/12/04 08:00,-8.94,-92.81,0,-18,0,0,0,0,0,3.74,44.38,0,781.07,151,3.31,115.92,0
2021/12/04 08:15,-9.5,-111.58,0,-20.99,0,0,0,0,0,3.61,45.04,0,842.68,173.77,3.69,112.35,0
2021/12/04 08:30,-9.96,-100.13,0,-20.14,0,0,0,0,0,3.73,44.48,0,825.72,147.91,3.41,107.16,0
2021/12/04 08:45,-9.43,-109.58,0,-18.5,0,0,0,0,0,3.62,41.79,0,891.36,157.61,3.77,100.74,0
2021/12/04 09:00,-9.48,-106.24,0,-20.96,0,0,0,0,0,3.36,48.05,0,845.94,158.98,3.3,108.95,0
2021/12/04 09:15,-10.56,-109.41,0,-19.16,0,0,0,0,0,3.16,42.47,0,898.59,166.56,3.81,109.95,0
2021/12/04 09:30,-10.14,-106.93,0,-22.09,0,0,0,0,0,3.64,41.65,0,816.2,156.45,3.85,91.98,0
2021/12/04 09:45,-10.42,-105.35,0,-20.98,0,0,0,0,0,3.61,39.98,0,768.06,180.08,3.17,102.75,0
2021/12/04 10:00,-9.46,-122.46,1.43,-20.7,1.93,0,1.89,2.17,1.85,3.32,41.14,0,825.19,150.43,3.27,82.96,0.24
2021/12/04 10:15,-8.93,-119.24,8.44,-21.87,15.09,0,13.39,13.69,15.26,3.72,39.89,0,925.79,161.02,3.29,97.14,1.61
2021/12/04 10:30,-8.04,-123.57,16.69,-20.91,30.09,0,28.85,27.15,27.63,3.92,33.34,0,881.75,165.8,2.89,85.51,3.81
2021/12/04 10:45,-7.32,-119.03,23.72,-22.15,43.79,0,38.68,41.12,39.17,3.35,32.38,0,924.68,158.62,3.17,89.16,5.45
2021/12/04 11:00,-7,-136.76,31.34,-20.84,51.85,7.81,52.3,54.65,54.54,3.74,30.62,0,802.39,153.98,2.75,77.6,6.59
2021/12/04 11:15,-6.18,-129.76,25.66,-20.58,73.64,55.89,95.33,106.31,106.25,3.66,31.05,0,768.04,158.34,2.87,76.86,10.43
2021/12/04 11:30,-4.64,-130.74,22.87,-21.81,100.18,93.49,134.77,174.3,154.74,4.04,29.65,0,897.57,153.05,2.88,71.86,17
2021/12/04 11:45,-4.26,-148.18,15.66,-21.44,117,149.69,144.15,225.65,168.34,3.94,29.16,0,822.13,178.99,2.63,72.13,20.91
2021/12/04 12:00,-3.6,-139.37,13.02,-21.4,151.8,196.28,188.51,298.78,205.67,3.54,25.16,0,898.82,170.47,2.27,66.98,22.07
2021/12/04 12:15,-3.4,-150.81,15.79,-21.11,182.65,158.37,228.64,256.82,221.85,3.96,23.28,0,839.12,168.67,2.45,74.77,25.96
2021/12/04 12:30,-2.47,-131.25,16.6,-19.29,209.39,113.99,209.79,276.04,235.5,3.46,23.39,0,886.16,186.43,2.31,75.39,30.8
2021/12/04 12:45,-1.74,-162.67,20.91,-21.63,211.04,77.98,267.69,277.69,271.25,4.23,21.04,0,774.26,172.35,2,69.1,29.39
2021/12/04 13:00,-1.22,-139.01,23.71,-20.45,255.68,56.22,277.16,264.73,296.5,3.98,22.09,0,904.49,174.23,1.72,73.79,32.26
2021/12/04 13:15,-0.56,-153.24,24.51,-20.95,232.76,60.51,284.9,284.99,276.38,4.24,22.83,0,802.2,190.6,2.01,70.48,35.11
2021/12/04 13:30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.6
2021/12/04 13:45,0.58,-159.62,25.51,-19.69,272.4,107.63,316.68,326.2,295.76,4.29,18.91,0,910.59,203.51,1.97,66.91,37.84
2021/12/04 14:00,1.14,-160.48,22.45,-20.13,303.34,124.19,343.53,390.66,330.42,3.91,19.47,0,832.48,234.57,1.73,64.18,38.53
2021/12/04 14:15,1.79,-157.23,19.99,-21.57,257.52,208.84,347.95,474.71,332.43,3.88,19.72,0,788.8,244.97,2.07,57.93,46.31
2021/12/04 14:30,2.63,-164.3,16.23,-18.55,227.4,313.08,365.07,492.32,418.61,3.66,16.47,0,852.87,218.96,1.99,59.77,49.17
2021/12/04 14:45,3.05,-180.1,10.97,-18.44,212.92,398.08,393.59,657.99,430.23,3.92,15.87,0,836.59,259.6,2.24,56.7,47.06
2021/12/04 15:00,3.77,175.99,7.81,-18.89,203.17,461.19,455.92,627.19,413.23,3.93,18.16,0,834.74,276.68,2.75,66.09,56.74
2021/12/04 15:15,3.86,185.77,7.41,-19.13,186.36,510.13,409.54,676.26,385.49,3.96,17.5,0,791.29,239.6,2.4,69.05,51.8
2021/12/04 15:30,4.33,177.89,8.49,-19.89,193.11,447.71,389.67,629.98,418.73,4.12,17.44,0,795.88,241.98,2.45,57.56,51.19
2021/12/04 15:45,4.21,183.18,8.56,-17.67,189.45,420.94,396.02,576.06,412.87,3.78,16.49,0,814.73,240.58,2.81,63.75,46.62
2021/12/04 16:00,4.9,155.89,8.59,-20.77,182.97,466.32,346.8,614.61,440.14,3.79,17.44,0,839.02,282.48,2.92,63.19,51.12
2021/12/04 16:15,5.02,160.51,9.35,-19.54,174.33,416.41,350.96,652.17,454.92,4.12,17.41,0,818.5,253.06,2.82,63.25,45.04
2021/12/04 16:30,4.56,162.71,9.25,-19.89,163.36,389.86,334.02,593.5,423.7,3.76,17.24,0,861.44,255.4,3.05,62.17,42.16
2021/12/04 16:45,4.36,153.89,8.7,-19.54,175.23,396.15,335.83,559.12,462.4,4.15,16.45,0,778.02,259.75,2.71,68.16,39.39
2021/12/04 17:00,4.52,148.91,9.47,-19.64,165.27,377.32,283.33,498.29,391.93,4.16,16.98,0,926.56,273.03,3.37,67.96,38.28
2021/12/04 17:15,4.74,145.13,7.17,-18.68,155.98,411.96,262.99,419.34,372.25,4.39,15.68,0,798.87,290.26,2.99,71.18,NaN
2021/12/04 17:30,4.35,138.99,6.65,-17.94,132.5,359.47,219.65,385.61,299.95,3.89,15.51,0,825.59,292.87,3.46,68.29,32.99
2021/12/04 17:45,5.03,152.05,6.31,-18.78,120.24,346.36,230.76,411.95,248.83,3.8,17.32,0,830.33,309.49,3.47,69.18,29.45
2021/12/04 18:00,4.69,129.03,4.99,-19.83,93.72,360.87,184.98,356.01,211.41,4.01,18.04,0,828.4,313.11,3.52,71.81,21.58
2021/12/04 18:15,4.34,122.51,3.91,-19.07,77.74,311.16,159.5,271.06,183.25,3.9,15.73,0,916.83,305.9,3.32,84.54,19.51
2021/12/04 18:30,4.48,130.41,2.59,-18.6,65.23,255,109.51,219.36,131.36,3.79,18.4,0,786.08,277.34,3.29,85.05,15.71
2021/12/04 18:45,3.91,130.81,1.29,-19.15,55.38,242.93,81.65,168.73,76.38,3.76,20.11,0,769.27,295.99,3.38,76.45,11.76
2021/12/04 19:00,3.53,122.23,0.1,-19.64,37.48,174.89,57.28,123.07,37.4,3.68,18.74,0,877.97,317.08,2.9,82.42,6.61
2021/12/04 19:15,3.53,121.44,0,-16.18,28.73,129.59,37.41,99.78,22.86,4.08,19.94,0,847.09,310.9,2.64,93.37,5.43
2021/12/04 19:30,3.05,110.54,0,-15.96,18.01,82.18,28.87,56.97,15.57,3.69,19.92,0,858.23,260.28,2.79,95.66,3.43
2021/12/04 19:45,2.29,112.06,0,-18.66,8.45,42.95,14.2,31.75,7.32,3.97,19.94,0,852.57,281.53,2.63,86.25,1.67
2021/12/04 20:00,2.17,114.55,0,-17.79,0.92,4.29,1.1,3.26,0.94,3.45,24.09,0,815.22,305.37,2.52,85.59,0.11
2021/12/04 20:15,1.61,105.78,0,-18.5,0,0,0,0,0,3.7,23.26,0,919.76,260.62,2.34,94.93,0
2021/12/04 20:30,1.37,104.84,0,-18.24,0,0,0,0,0,4.13,24.08,0,804.18,251.06,1.95,95.02,0
2021/12/04 20:45,0.94,99.25,0,-15.94,0,0,0,0,0,3.73,26.47,0,909.71,256.08,1.77,95.03,0
2021/12/04 21:00,0.63,95.46,0,-16.64,0,0,0,0,0,3.84,24.38,0,865.62,248.49,1.77,105.78,0
2021/12/04 21:15,0.21,98.19,0,-15.46,0,0,0,0,0,3.53,27.6,0,923.03,273.8,1.74,114.88,95.9414860825789
2021/12/04 21:30,-0.21,110.37,0,-15.58,0,0,0,0,0,3.8,28.21,0,902.85,255.35,1.61,104.29,0
2021/12/04 21:45,-0.57,106.89,0,-17.73,0,0,0,0,0,3.64,28.76,0,766.27,256.7,1.82,120.16,0
2021/12/04 22:00,-1.03,98.49,0,-17.28,0,0,0,0,0,3.74,28.21,0,772.67,238.75,1.65,122.01,0
2021/12/04 22:15,-1.5,100.81,0,-18.19,0,0,0,0,0,3.68,30.53,0,764.69,214.4,1.84,108.38,0
2021/12/04 22:30,-1.94,90.55,0,-18.16,0,0,0,0,0,3.65,28.33,0,920.69,226.62,1.91,133.65,0
2021/12/04 22:45,-2.19,82.73,0,-18.13,0,0,0,0,0,3.44,28.87,0,835.34,211.47,2.03,128.32,0
2021/12/04 23:00,-2.8,92.39,0,-17.17,0,0,0,0,0,3.33,29.36,0,856.93,190.47,2.17,122.8,0
2021/12/04 23:15,-3.09,89.16,0,-17.76,0,0,0,0,0,3.18,30.03,0,774.11,192.07,2.24,136.83,0
2021/12/04 23:30,-3.51,75.05,0,-15.64,0,0,0,0,0,3.72,34.8,0,811.44,193,2.69,144.55,0
2021/12/04 23:45,-3.65,82.95,0,-17.87,0,0,0,0,0,3.54,32.92,0,798.3,206.31,2.79,135.13,0
2021/12/05 00:00,-4.14,81.24,0,-16.84,0,0,0,0,0,3.15,36.6,0,804.94,201.64,2.71,152.06,0
2021/12/05 00:15,-4.06,73.5,0,-16.85,0,0,0,0,0,3.1,38.19,0,856.13,202.61,2.97,139.25,0
2021/12/05 00:30,-4.72,72.77,0,-16.27,0,0,0,0,0,3.37,35.41,0,832.45,212.22,2.95,156.98,0
2021/12/05 00:45,-4.65,70.06,0,-16.69,0,0,0,0,0,3.3,35.18,0,925.36,194.1,3.21,146.62,0
2021/12/05 01:00,-4.62,61.59,0,-15.99,0,0,0,0,0,3.01,38.85,0,822.83,194.29,3.43,162.21,0
2021/12/05 01:15,-4.93,60.48,0,-18.64,0,0,0,0,0,2.94,33.61,0,885.96,186.62,3.37,163.33,0
2021/12/05 01:30,-5.4,49.23,0,-17.74,0,0,0,0,0,3.27,35.18,0,856.38,182.71,3.35,141.89,0
2021/12/05 01:45,-5.34,46.9,0,-17.14,0,0,0,0,0,3.31,40.44,0,825.5,182.31,3.47,165.66,0
2021/12/05 02:00,-5.21,33.54,0,-17.79,0,0,0,0,0,3.33,38.68,0,837.24,187.32,3.37,156.91,0
2021/12/05 02:15,-5.88,28.24,0,-19.02,0,0,0,0,0,3.38,39.51,0,777.64,193.96,3.29,148.16,0
2021/12/05 02:30,-5.67,17.28,0,-17.44,0,0,0,0,0,2.98,35.61,0,917.4,167.89,3.25,172.88,0
2021/12/05 02:45,-5.78,5.47,0,-19.56,0,0,0,0,0,3.21,37.75,0,863.26,180.99,3.75,170.65,0
2021/12/05 03:00,-6.04,-5.1,0,-16.9,0,0,0,0,0,2.82,39.3,0,769.98,175.68,3.84,161.06,0
2021/12/05 03:15,-6.2,-13.84,0,-17.04,0,0,0,0,0,3.3,35.43,0,922.29,185.56,3.71,145.12,0
2021/12/05 03:30,-6.26,-23.18,0,-18.79,0,0,0,0,0,3.3,39.75,0,895.32,178.49,3.48,167.18,0
2021/12/05 03:45,-6.99,-34.99,0,-18.77,0,0,0,0,0,2.91,38.37,0,810.09,170.52,3.81,149.44,0
2021/12/05 04:00,-6.85,-41.53,0,-19.7,0,0,0,0,0,3,38.51,0,829.82,159.36,3.66,153.13,0
2021/12/05 04:15,-7.11,-51.9,0,-16.56,0,0,0,0,0,3.12,36.38,0,790.57,175.4,3.81,153.77,0
2021/12/05 04:30,-6.37,-48.77,0,-16.93,0,0,0,0,0,2.84,39.34,0,801.48,172.24,3.99,147.32,0
2021/12/05 04:45,-7.07,-57.3,0,-16.98,0,0,0,0,0,3.07,37.21,0,760.29,174.07,3.84,158.82,0
2021/12/05 05:00,-7.58,-70.81,0,-17.46,0,0,0,0,0,3.14,43.92,0,779.09,174.35,3.88,144.69,0
2021/12/05 05:15,-6.8,-69.06,0,-18.5,0,0,0,0,0,2.85,40.46,0,768.04,178.9,4.11,144.62,0
2021/12/05 05:30,-6.86,-71.3,0,-16.94,0,0,0,0,0,3.07,38.27,0,783.34,170.76,4.41,133.64,0
2021/12/05 05:45,-7.6,-77.15,0,-18.51,0,0,0,0,0,3.11,45.19,0,898.3,150.96,4.07,137.97,0
2021/12/05 06:00,-6.96,-74.63,0,-18.22,0,0,0,0,0,3.1,37.74,0,865.25,161.74,4.07,141.98,0
2021/12/05 06:15,-7.36,-88.86,0,-17.52,0,0,0,0,0,2.93,40.88,0,923.42,155.14,3.79,138.64,0
2021/12/05 06:30,-7.29,-89.35,0,-18.17,0,0,0,0,0,2.68,47.13,0,886.64,164.49,3.98,122.51,0
2021/12/05 06:45,-8.33,-86.04,0,-16.66,0,0,0,0,0,2.74,45.15,0,803.95,179.63,4.34,132.78,0
2021/12/05 07:00,-8.07,-89.85,0,-16.82,0,0,0,0,0,3.18,44.76,0,835.93,150.59,3.9,123.45,0
2021/12/05 07:15,-8.16,-91.86,0,-18.87,0,0,0,0,0,3.03,46.99,0,850.23,150.84,4.57,113.94,0
2021/12/05 07:30,-9.25,-92.07,0,-18.16,0,0,0,0,0,2.88,46.81,0,770.46,150.75,4.27,118.17,0
2021/12/05 07:45,-8.39,-99.88,0,-17.18,0,0,0,0,0,2.94,50.98,0,825.59,167.1,4.18,119.72,0
2021/12/05 08:00,-10.08,-90.9,0,-17.52,0,0,0,0,0,2.81,44.49,0,854.86,158.48,4.39,112.54,0
2021/12/05 08:15,-9.17,-108.93,0,-18.91,0,0,0,0,0,3.12,50.48,0,807.23,148.89,3.92,106.6,0
2021/12/05 08:30,-10.8,-94.33,0,-18.91,0,0,0,0,0,2.85,50.35,0,760.73,145.34,3.85,102.06,0
2021/12/05 08:45,-10.48,-104.77,0,-18.78,0,0,0,0,0,2.62,52.3,0,831.66,158.05,4.18,97.19,0
2021/12/05 09:00,-10.72,-116.7,0,-18.35,0,0,0,0,0,2.69,46.79,0,806.24,172.08,4.04,107.8,0
2021/12/05 09:15,-10.93,-117.12,0,-18.39,0,0,0,0,0,2.87,47.14,0,847.52,152.09,4.04,95.34,0
2021/12/05 09:30,-10.42,-116.4,0,-20.39,0,0,0,0,0,2.76,51.27,0,818.43,168.93,3.81,92.02,0
2021/12/05 09:45,-8.56,-124.17,0,-20.24,0,0,0,0,0,3.06,44.11,0,870.56,169.64,4.01,103.02,0
2021/12/05 10:00,-9.57,-126.79,0.46,-18.67,1.81,6.13,2.83,5.85,1.85,3.14,48.84,0,764.45,165.93,3.52,100.43,0.37
2021/12/05 10:15,-8.3,-126.03,3.43,-17.21,15.69,40.35,21,35.33,12.78,2.87,43.64,0,788.05,168.39,3.88,93.95,2.67
2021/12/05 10:30,-7.03,-130.91,6.69,-17.59,32.21,79.13,43.62,76.9,26.01,2.75,42.73,0,818.66,143.84,3.54,89.07,4.75
2021/12/05 10:45,-6.33,-120.74,9.77,-18.84,48.22,121.21,55.11,102.82,40.59,2.61,37.32,0,863.38,148.97,3.48,86.88,7.47
2021/12/05 11:00,-5.52,-132.74,13.48,-19.52,61.79,138.98,79.82,152.66,55.56,2.71,38.69,0,906.96,170.22,3.52,75.47,9.63
2021/12/05 11:15,-5.5,-128.47,17.29,-17.97,82.12,113.47,101.76,158.38,78.2,2.66,31.83,0,894.23,148.41,3.73,74.53,12.17
2021/12/05 11:30,-4.81,-129.44,23.25,-20.42,111.93,77.99,126.84,144.64,118.07,3.08,29.51,0,867.28,149.14,3.06,74.6,14.89
2021/12/05 11:45,-4.27,-128.7,30.59,-18.99,140.1,36.07,139.11,146.14,127.36,2.89,30.13,0,803.25,159.37,3.16,71.18,17.4
2021/12/05 12:00,-3.11,-148.61,30.07,-17.96,174.69,8.61,156.91,145.49,174,2.61,28.91,0,837.73,166.9,2.84,67.87,19.17
2021/12/05 12:15,-2.43,-137.5,32.6,-17.07,170.92,30.97,190.13,191.06,201.69,2.81,28.68,0,866.27,155.88,2.69,71.6,24.59
2021/12/05 12:30,-1.58,-130.87,32.58,-17.67,186.42,57.2,241.81,227.54,233.09,2.84,28.35,0,832.3,164.81,2.49,78.04,29.29
2021/12/05 12:45,-0.98,-145.33,30.19,-17.9,203.39,90.71,243.81,278.86,253.93,2.74,25.08,0,905.48,152.47,2.72,70.52,31.28
2021/12/05 13:00,-0.19,-138.17,28.56,-19.1,226.7,112.39,285.3,357.38,332.42,2.57,21.92,0,872.47,157.26,2.34,66.83,33.17
2021/12/05 13:15,0.61,-140.19,23.27,-18.58,223.22,209.43,290.67,379.09,320.4,2.81,23.95,0,886.61,161.52,2.37,65.48,41.52
2021/12/05 13:30,1.54,-148.49,19.7,-20.51,228.8,266.85,315.46,496.27,372.67,2.58,20.02,0,805.67,166.59,1.8,66.13,39.02
2021/12/05 13:45,2.24,-158.01,19.11,-19.69,207.81,343.04,393.96,553.04,371.49,2.59,20.47,0,769.29,151.48,1.86,65.3,42.78
2021/12/05 14:00,3.19,-160.57,15.35,-19.33,184.08,462.22,390.78,600.56,465.65,2.64,18.34,0,878.27,140.26,1.56,69.2,49.27
2021/12/05 14:15,3.74,-184.88,10.09,-18.91,163.15,551.73,409.16,690.51,405.51,2.79,18.43,0,922.56,156.41,1.33,57.27,54.09
2021/12/05 14:30,4.76,-163.2,6.6,-20.07,145.39,695.58,482.42,746.77,432.5,2.48,17.07,0,817.42,157.11,1.09,56.81,54.67
2021/12/05 14:45,5.54,-176.73,3.79,-20.03,120.11,745.1,488.74,859.13,430.35,2.66,16.74,0,899.56,132.35,0.9,60.63,57.89
2021/12/05 15:00,6.32,170.95,0.27,-20.08,82.67,803.29,466.31,856.86,534.09,2.57,14.6,0,775.35,140.2,0.69,62.51,56.58
2021/12/05 15:15,6.42,158.06,0,-16.95,77.07,868.18,474.09,875.95,497.85,2.7,13.43,0,914.14,122.9,0.5,63.77,60.63
2021/12/05 15:30,6.97,185.53,0,-16.93,87.46,930.41,491.61,856.99,512.3,2.26,13.12,0,865.13,109.09,0.42,58.87,58.08
2021/12/05 15:45,6.91,154.29,0,-16.95,77.29,870.84,484.14,928.16,495.22,2.42,14.12,0,854.21,63.98,0.27,60.1,53.38
2021/12/05 16:00,7.35,154.82,0,-19.71,79.83,839.33,439,848.03,550.82,2.63,12.65,0,915.6,34.11,0.36,65.16,51.16
2021/12/05 16:15,7.65,151.58,0,-18.47,78.75,806.34,422.71,737.25,490.1,2.62,13.99,0,777.16,18.99,0.59,64.27,53.93
2021/12/05 16:30,6.83,145.43,0,-19.21,81.32,873.87,396.34,729.26,541.76,2.42,14.88,0,826.21,11.32,0.7,71,52.56
2021/12/05 16:45,7.17,159.97,0,-19.89,72.12,713.05,408.17,755.51,519.82,2.44,13.05,0,787.29,5.87,0.91,65.57,48.31
2021/12/05 17:00,7.79,145.06,0,-17.23,73.32,818.92,339.48,678.08,512.79,2.56,13.66,0,895.28,1.94,1.19,65.1,46.97
2021/12/05 17:15,7.61,144.61,0,-17.41,72.71,764.55,351.42,710.96,477.42,2.56,15.11,0,880.19,379.68,1.4,71.75,40.26
2021/12/05 17:30,7.79,137.48,0,-18.6,65.43,700.55,315.44,650.97,441.01,2.54,14.82,0,906.99,340.48,1.55,76.34,-155.562719299388
2021/12/05 17:45,7.58,141.31,0,-16.41,65.17,700.42,253.26,524.86,320.4,2.33,13.99,0,821.69,356.06,1.7,80.91,29.9
2021/12/05 18:00,7.2,138.57,0,-18.39,69.99,574.89,228.39,440.22,259.24,2.19,13.42,0,828.92,330.93,2.07,70.76,27.25
2021/12/05 18:15,7.21,122.04,0,-17.91,56.89,573.09,172.93,377.56,223.48,2.2,15.89,0,794.21,352.39,2.03,71.81,20.65
2021/12/05 18:30,6.39,120.64,0,-15.9,50.27,457.68,127.38,335.13,136.25,2.56,16.35,0,832.71,320.8,1.84,85.07,17.48
2021/12/05 18:45,6.99,137.63,0,-19,40.77,352.82,98.07,270.69,90.53,2.19,15.51,0,801.16,377.82,1.79,74.18,13.69
2021/12/05 19:00,6.74,127.89,1.5,-16.86,30.7,284.85,62.65,186.02,31.3,2.65,15.97,0,894.13,316.5,2.03,89.13,7.89
2021/12/05 19:15,5.79,117.73,8.71,-16.35,27.21,203.75,51.23,121.08,18.41,2.6,18.07,0,801.35,326.29,1.64,95.32,5.62
2021/12/05 19:30,5.59,125.38,17.74,-17.44,15.4,135.49,27.95,82.99,11.93,2.45,19.63,0,788.73,360.64,1.84,93.4,3.56
2021/12/05 19:45,5.33,121.28,27.34,-17.92,8.66,68.77,15.56,43.26,5.71,2.54,18.67,0,894.35,322.76,1.68,84.74,2.04
2021/12/05 20:00,4.32,119.72,36.5,-16.17,0.92,6.73,0.99,4.1,1.01,2.85,18.86,0,842.41,360.86,1.49,85.92,0.13
2021/12/05 20:15,3.89,120.84,35.33,-15.13,0,0,0,0,0,2.58,20.32,0,791.76,315.63,1.35,103.36,0
2021/12/05 20:30,3.66,110.94,42.11,-16.46,0,0,0,0,0,2.83,22.54,0,883.73,338.17,1.34,98.19,0
2021/12/05 20:45,3.42,112.37,45.78,-15.46,0,0,0,0,0,2.81,23.59,0,842.83,322.19,1.27,108.23,0
2021/12/05 21:00,2.45,104.87,48.09,-15.09,0,0,0,0,0,2.65,25.11,0,925.71,330.52,1.34,97.78,0
2021/12/05 21:15,2.15,104.21,46.18,-15.77,0,0,0,0,0,2.65,27.39,0,912.06,285.53,1.32,114.04,0
2021/12/05 21:30,1.94,105.22,43.29,-14.11,0,0,0,0,0,2.82,26.32,0,888.5,312.35,1.12,120.82,0
2021/12/05 21:45,1.29,95.35,44.14,-16.15,0,0,0,0,0,2.53,27.53,0,787.18,255.83,1.09,113.7,0
2021/12/05 22:00,0.8,89.9,44.96,-15.07,0,0,0,0,0,2.66,29.33,0,886.45,257.66,1.08,107.24,0
2021/12/05 22:15,0.28,95.36,34.84,-14.92,0,0,0,0,0,2.53,31.59,0,884.15,291.39,1.25,120.61,0
2021/12/05 22:30,-0.18,87.66,22.02,-15.9,0,0,0,0,0,2.66,29.8,0,767.93,254.26,1.4,119.95,0
2021/12/05 22:45,-0.76,97.23,9.87,-14.47,0,0,0,0,0,3.13,30.53,0,905.21,263.3,1.49,121.69,0
2021/12/05 23:00,-1.18,95.11,1.01,-16.88,0,0,0,0,0,2.96,30.59,0,921.48,226.71,1.57,132.03,0
2021/12/05 23:15,-1.9,87.35,0,-15.5,0,0,0,0,0,2.74,29.86,0,780.3,225.66,1.7,142.85,0
